Meta data,,,
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),-0.110998719,0.00000222,100000
,,,
Data,,,
Voltage,Time,,
0.196416443,-0.110998719,,
0.194947653,-0.110996499,,
0.195481759,-0.110994279,,
0.196683495,-0.110992059,,
0.196950548,-0.110989839,,
0.196416443,-0.110987619,,
0.196282916,-0.110985399,,
0.194814127,-0.110983179,,
0.19614939,-0.110980959,,
0.196416443,-0.110978739,,
0.195214706,-0.110976519,,
0.195481759,-0.110974299,,
0.195882337,-0.110972079,,
0.19508118,-0.110969859,,
0.195748811,-0.110967639,,
0.196416443,-0.110965419,,
0.19614939,-0.110963199,,
0.195748811,-0.110960979,,
0.196015864,-0.110958759,,
0.194547074,-0.110956539,,
0.195348232,-0.110954319,,
0.194680601,-0.110952099,,
0.194814127,-0.110949879,,
0.194547074,-0.110947659,,
0.194947653,-0.110945439,,
0.194947653,-0.110943219,,
0.194814127,-0.110940999,,
0.195348232,-0.110938779,,
0.194680601,-0.110936559,,
0.194814127,-0.110934339,,
0.195214706,-0.110932119,,
0.194413548,-0.110929899,,
0.194814127,-0.110927679,,
0.195615285,-0.110925459,,
0.195481759,-0.110923239,,
0.195615285,-0.110921019,,
0.19508118,-0.110918799,,
0.194814127,-0.110916579,,
0.19508118,-0.110914359,,
0.195214706,-0.110912139,,
0.194947653,-0.110909919,,
0.195481759,-0.110907699,,
0.195615285,-0.110905479,,
0.196416443,-0.110903259,,
0.196282916,-0.110901039,,
0.19508118,-0.110898819,,
0.195348232,-0.110896599,,
0.195882337,-0.110894379,,
0.196817022,-0.110892159,,
0.19614939,-0.110889939,,
0.195481759,-0.110887719,,
0.19614939,-0.110885499,,
0.195214706,-0.110883279,,
0.19614939,-0.110881059,,
0.196015864,-0.110878839,,
0.197084074,-0.110876619,,
0.19614939,-0.110874399,,
0.197351127,-0.110872179,,
0.196817022,-0.110869959,,
0.19614939,-0.110867739,,
0.196817022,-0.110865519,,
0.195882337,-0.110863299,,
0.196549969,-0.110861079,,
0.195748811,-0.110858859,,
0.196416443,-0.110856639,,
0.195615285,-0.110854419,,
0.196549969,-0.110852199,,
0.195882337,-0.110849979,,
0.196950548,-0.110847759,,
0.196817022,-0.110845539,,
0.197618179,-0.110843319,,
0.197351127,-0.110841099,,
0.198018758,-0.110838879,,
0.197217601,-0.110836659,,
0.196950548,-0.110834439,,
0.196416443,-0.110832219,,
0.196950548,-0.110829999,,
0.197084074,-0.110827779,,
0.196549969,-0.110825559,,
0.197351127,-0.110823339,,
0.197751706,-0.110821119,,
0.197618179,-0.110818899,,
0.197484653,-0.110816679,,
0.197084074,-0.110814459,,
0.196683495,-0.110812239,,
0.197084074,-0.110810019,,
0.196950548,-0.110807799,,
0.196817022,-0.110805579,,
0.197084074,-0.110803359,,
0.196282916,-0.110801139,,
0.196683495,-0.110798919,,
0.197351127,-0.110796699,,
0.196950548,-0.110794479,,
0.196950548,-0.110792259,,
0.198152285,-0.110790039,,
0.196950548,-0.110787819,,
0.196950548,-0.110785599,,
0.198152285,-0.110783379,,
0.195615285,-0.110781159,,
0.197217601,-0.110778939,,
0.196549969,-0.110776719,,
0.197084074,-0.110774499,,
0.197084074,-0.110772279,,
0.197217601,-0.110770059,,
0.196282916,-0.110767839,,
0.196282916,-0.110765619,,
0.196549969,-0.110763399,,
0.197484653,-0.110761179,,
0.196416443,-0.110758959,,
0.195882337,-0.110756739,,
0.197217601,-0.110754519,,
0.196817022,-0.110752299,,
0.196683495,-0.110750079,,
0.196549969,-0.110747859,,
0.197084074,-0.110745639,,
0.196817022,-0.110743419,,
0.196416443,-0.110741199,,
0.196950548,-0.110738979,,
0.196817022,-0.110736759,,
0.196817022,-0.110734539,,
0.196416443,-0.110732319,,
0.197351127,-0.110730099,,
0.196549969,-0.110727879,,
0.196950548,-0.110725659,,
0.196015864,-0.110723439,,
0.196817022,-0.110721219,,
0.196683495,-0.110718999,,
0.197751706,-0.110716779,,
0.196817022,-0.110714559,,
0.195748811,-0.110712339,,
0.195882337,-0.110710119,,
0.196817022,-0.110707899,,
0.196683495,-0.110705679,,
0.196683495,-0.110703459,,
0.196817022,-0.110701239,,
0.197084074,-0.110699019,,
0.197484653,-0.110696799,,
0.197885232,-0.110694579,,
0.197084074,-0.110692359,,
0.196015864,-0.110690139,,
0.197484653,-0.110687919,,
0.197217601,-0.110685699,,
0.196817022,-0.110683479,,
0.197751706,-0.110681259,,
0.197751706,-0.110679039,,
0.196950548,-0.110676819,,
0.196683495,-0.110674599,,
0.196950548,-0.110672379,,
0.198018758,-0.110670159,,
0.197618179,-0.110667939,,
0.197885232,-0.110665719,,
0.197217601,-0.110663499,,
0.196683495,-0.110661279,,
0.196683495,-0.110659059,,
0.198152285,-0.110656839,,
0.197084074,-0.110654619,,
0.197217601,-0.110652399,,
0.196416443,-0.110650179,,
0.197751706,-0.110647959,,
0.197084074,-0.110645739,,
0.197351127,-0.110643519,,
0.197084074,-0.110641299,,
0.197351127,-0.110639079,,
0.196817022,-0.110636859,,
0.197484653,-0.110634639,,
0.197618179,-0.110632419,,
0.196683495,-0.110630199,,
0.197618179,-0.110627979,,
0.198552864,-0.110625759,,
0.198018758,-0.110623539,,
0.197084074,-0.110621319,,
0.197618179,-0.110619099,,
0.197885232,-0.110616879,,
0.197618179,-0.110614659,,
0.197084074,-0.110612439,,
0.198152285,-0.110610219,,
0.198152285,-0.110607999,,
0.198018758,-0.110605779,,
0.197885232,-0.110603559,,
0.196549969,-0.110601339,,
0.197217601,-0.110599119,,
0.197351127,-0.110596899,,
0.196950548,-0.110594679,,
0.198152285,-0.110592459,,
0.197751706,-0.110590239,,
0.197618179,-0.110588019,,
0.197484653,-0.110585799,,
0.196683495,-0.110583579,,
0.196950548,-0.110581359,,
0.197751706,-0.110579139,,
0.197084074,-0.110576919,,
0.196015864,-0.110574699,,
0.196950548,-0.110572479,,
0.196817022,-0.110570259,,
0.196282916,-0.110568039,,
0.197484653,-0.110565819,,
0.196015864,-0.110563599,,
0.197084074,-0.110561379,,
0.197484653,-0.110559159,,
0.196950548,-0.110556939,,
0.196549969,-0.110554719,,
0.196015864,-0.110552499,,
0.196282916,-0.110550279,,
0.196817022,-0.110548059,,
0.196683495,-0.110545839,,
0.196416443,-0.110543619,,
0.195615285,-0.110541399,,
