Meta data,,,
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot3/0),-0.845492818,0.00001691,100000
Channel 1 (PXI1Slot3/1),-0.845492818,0.00001691,100000
,,,
Data,,,
Channel 0,Channel 1,Time,
-0.542548076,0.095659897,-0.845492818,
-0.53714327,0.100698458,-0.845475908,
-0.550655285,0.095659897,-0.845458998,
-0.549304083,0.09263676,-0.845442088,
-0.542548076,0.095659897,-0.845425178,
-0.558762493,0.093980376,-0.845408268,
-0.534440867,0.095659897,-0.845391358,
-0.529036062,0.096667609,-0.845374448,
-0.52768486,0.092972664,-0.845357538,
-0.53714327,0.098011226,-0.845340628,
-0.554708889,0.105065212,-0.845323718,
-0.535792069,0.098011226,-0.845306808,
-0.52768486,0.101034363,-0.845289898,
-0.543899277,0.093980376,-0.845272988,
-0.553357688,0.095659897,-0.845256078,
-0.552006486,0.091293144,-0.845239168,
-0.519577652,0.092972664,-0.845222258,
-0.547952882,0.095323993,-0.845205348,
-0.526333659,0.105065212,-0.845188438,
-0.531738465,0.096667609,-0.845171528,
-0.538494472,0.095659897,-0.845154618,
-0.523631256,0.099354842,-0.845137708,
-0.52768486,0.095659897,-0.845120798,
-0.542548076,0.099354842,-0.845103888,
-0.520928853,0.099690746,-0.845086978,
-0.530387263,0.098011226,-0.845070068,
-0.519577652,0.101034363,-0.845053158,
-0.51822645,0.091293144,-0.845036248,
-0.522280054,0.095659897,-0.845019338,
-0.522280054,0.089949527,-0.845002428,
-0.524982457,0.092972664,-0.844985518,
-0.542548076,0.098011226,-0.844968608,
-0.534440867,0.102377979,-0.844951698,
-0.534440867,0.099354842,-0.844934788,
-0.530387263,0.099690746,-0.844917878,
-0.516875249,0.098011226,-0.844900968,
-0.538494472,0.097003513,-0.844884058,
-0.535792069,0.095323993,-0.844867148,
-0.515524047,0.094316281,-0.844850238,
-0.510119241,0.103385691,-0.844833328,
-0.526333659,0.101034363,-0.844816418,
-0.51822645,0.093980376,-0.844799508,
-0.515524047,0.102377979,-0.844782598,
-0.512821644,0.104729308,-0.844765688,
-0.557411292,0.092972664,-0.844748778,
-0.519577652,0.100698458,-0.844731868,
-0.523631256,0.102377979,-0.844714958,
-0.511470443,0.098011226,-0.844698048,
-0.515524047,0.094316281,-0.844681138,
-0.511470443,0.098011226,-0.844664228,
-0.51822645,0.102377979,-0.844647318,
-0.522280054,0.104729308,-0.844630408,
-0.514172846,0.091629048,-0.844613498,
-0.504714436,0.099354842,-0.844596588,
-0.524982457,0.102377979,-0.844579678,
-0.519577652,0.091293144,-0.844562768,
-0.53714327,0.105065212,-0.844545858,
-0.524982457,0.103385691,-0.844528948,
-0.503363234,0.105065212,-0.844512038,
-0.506065637,0.098011226,-0.844495128,
-0.541196875,0.09834713,-0.844478218,
-0.506065637,0.103385691,-0.844461308,
-0.524982457,0.09834713,-0.844444398,
-0.516875249,0.103385691,-0.844427488,
-0.511470443,0.09834713,-0.844410578,
-0.522280054,0.098011226,-0.844393668,
-0.507416839,0.097003513,-0.844376758,
-0.514172846,0.103385691,-0.844359848,
-0.511470443,0.091629048,-0.844342938,
-0.52768486,0.103385691,-0.844326028,
-0.50876804,0.087598199,-0.844309118,
-0.50876804,0.098011226,-0.844292208,
-0.511470443,0.103721595,-0.844275298,
-0.502012033,0.098011226,-0.844258388,
-0.502012033,0.105065212,-0.844241478,
-0.503363234,0.096667609,-0.844224568,
-0.534440867,0.092972664,-0.844207658,
-0.531738465,0.104729308,-0.844190748,
-0.514172846,0.099690746,-0.844173838,
-0.514172846,0.099354842,-0.844156928,
-0.50876804,0.092972664,-0.844140018,
-0.511470443,0.096667609,-0.844123108,
-0.512821644,0.094316281,-0.844106198,
-0.507416839,0.100698458,-0.844089288,
-0.488500018,0.101034363,-0.844072378,
-0.497958428,0.099354842,-0.844055468,
-0.496607227,0.094316281,-0.844038558,
-0.496607227,0.098011226,-0.844021648,
-0.512821644,0.097003513,-0.844004738,
-0.511470443,0.099354842,-0.843987828,
-0.492553623,0.106408828,-0.843970918,
-0.48985122,0.104729308,-0.843954008,
-0.500660831,0.101034363,-0.843937098,
-0.496607227,0.100698458,-0.843920188,
-0.481744011,0.095659897,-0.843903278,
-0.506065637,0.098011226,-0.843886368,
-0.495256026,0.097003513,-0.843869458,
-0.491202421,0.099354842,-0.843852548,
-0.520928853,0.109096061,-0.843835638,
-0.49930963,0.098011226,-0.843818728,
-0.514172846,0.094316281,-0.843801818,
-0.497958428,0.09263676,-0.843784908,
-0.496607227,0.095659897,-0.843767998,
-0.519577652,0.095323993,-0.843751088,
-0.514172846,0.097003513,-0.843734178,
-0.495256026,0.104729308,-0.843717268,
-0.496607227,0.09834713,-0.843700358,
-0.48985122,0.093980376,-0.843683448,
-0.493904824,0.092972664,-0.843666538,
-0.485797616,0.093980376,-0.843649628,
-0.485797616,0.101034363,-0.843632718,
-0.51822645,0.095323993,-0.843615808,
-0.495256026,0.091629048,-0.843598898,
-0.503363234,0.100698458,-0.843581988,
-0.492553623,0.097003513,-0.843565078,
-0.512821644,0.093980376,-0.843548168,
-0.48039281,0.102377979,-0.843531258,
-0.477690407,0.096667609,-0.843514348,
-0.48985122,0.101034363,-0.843497438,
-0.496607227,0.093980376,-0.843480528,
-0.506065637,0.097003513,-0.843463618,
-0.493904824,0.100698458,-0.843446708,
-0.477690407,0.092972664,-0.843429798,
-0.491202421,0.093980376,-0.843412888,
-0.483095213,0.087598199,-0.843395978,
-0.476339205,0.099354842,-0.843379068,
-0.481744011,0.099690746,-0.843362158,
-0.488500018,0.091293144,-0.843345248,
-0.48039281,0.101034363,-0.843328338,
-0.48039281,0.107416541,-0.843311428,
-0.503363234,0.099690746,-0.843294518,
-0.488500018,0.098011226,-0.843277608,
-0.481744011,0.097003513,-0.843260698,
-0.476339205,0.102042075,-0.843243788,
-0.477690407,0.11312691,-0.843226878,
-0.479041608,0.104729308,-0.843209968,
-0.48039281,0.115814143,-0.843193058,
-0.479041608,0.110103773,-0.843176148,
-0.474988004,0.111783294,-0.843159238,
-0.476339205,0.114134623,-0.843142328,
-0.476339205,0.115814143,-0.843125418,
-0.483095213,0.11144739,-0.843108508,
-0.497958428,0.110439677,-0.843091598,
-0.484446414,0.114134623,-0.843074688,
-0.481744011,0.115814143,-0.843057778,
-0.506065637,0.115478239,-0.843040868,
-0.497958428,0.122532225,-0.843023958,
-0.472285601,0.123539937,-0.843007048,
-0.473636803,0.111783294,-0.842990138,
-0.473636803,0.115478239,-0.842973228,
-0.481744011,0.115814143,-0.842956318,
-0.476339205,0.122196321,-0.842939408,
-0.481744011,0.114470527,-0.842922498,
-0.466880795,0.120852705,-0.842905588,
-0.342570263,0.114470527,-0.842888678,
-0.465529594,0.112791006,-0.842871768,
-0.474988004,0.115814143,-0.842854858,
-0.492553623,0.118165472,-0.842837948,
-0.507416839,0.111783294,-0.842821038,
-0.495256026,0.110103773,-0.842804128,
-0.520928853,0.111783294,-0.842787218,
-0.488500018,0.106072924,-0.842770308,
-0.506065637,0.102377979,-0.842753398,
-0.524982457,0.103385691,-0.842736488,
-0.52768486,0.115814143,-0.842719578,
-0.49930963,0.103385691,-0.842702668,
-0.48985122,0.118501376,-0.842685758,
-0.485797616,0.104729308,-0.842668848,
-0.483095213,0.114470527,-0.842651938,
-0.502012033,0.114134623,-0.842635028,
-0.483095213,0.115814143,-0.842618118,
-0.48985122,0.114134623,-0.842601208,
-0.48985122,0.109096061,-0.842584298,
-0.488500018,0.11144739,-0.842567388,
-0.500660831,0.119844992,-0.842550478,
-0.48985122,0.106072924,-0.842533568,
-0.479041608,0.102377979,-0.842516658,
-0.496607227,0.107416541,-0.842499748,
-0.487148817,0.102377979,-0.842482838,
-0.479041608,0.102042075,-0.842465928,
-0.497958428,0.109096061,-0.842449018,
-0.474988004,0.106072924,-0.842432108,
-0.479041608,0.103721595,-0.842415198,
-0.476339205,0.11144739,-0.842398288,
-0.479041608,0.11312691,-0.842381378,
-0.466880795,0.118165472,-0.842364468,
-0.476339205,0.115814143,-0.842347558,
-0.497958428,0.122196321,-0.842330648,
-0.476339205,0.111783294,-0.842313738,
-0.474988004,0.115478239,-0.842296828,
-0.496607227,0.114470527,-0.842279918,
