Meta data,,,
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (PXI1Slot5/0),0.036750358,0.00001574,100000
,,,
Data,,,
Channel 0,Time,,
0.355552185,0.036750358,,
0.355826414,0.036766098,,
0.354318157,0.036781838,,
0.353906814,0.036797578,,
0.353221243,0.036813318,,
0.353358357,0.036829058,,
0.352398558,0.036844798,,
0.352672786,0.036860538,,
0.35116453,0.036876278,,
0.351712987,0.036892018,,
0.351301644,0.036907758,,
0.350478959,0.036923498,,
0.351301644,0.036939238,,
0.349793388,0.036954978,,
0.350067616,0.036970718,,
0.349107816,0.036986458,,
0.349244931,0.037002198,,
0.347325331,0.037017938,,
0.347051103,0.037033678,,
0.347736674,0.037049418,,
0.346913989,0.037065158,,
0.345131504,0.037080898,,
0.346502646,0.037096638,,
0.34499439,0.037112378,,
0.345131504,0.037128118,,
0.344720161,0.037143858,,
0.343211905,0.037159598,,
0.343349019,0.037175338,,
0.342937676,0.037191078,,
0.343760361,0.037206818,,
0.343760361,0.037222558,,
0.343211905,0.037238298,,
0.342114991,0.037254038,,
0.342114991,0.037269778,,
0.339784049,0.037285518,,
0.340606734,0.037301258,,
0.340743848,0.037316998,,
0.338824249,0.037332738,,
0.339784049,0.037348478,,
0.337315993,0.037364218,,
0.338001564,0.037379958,,
0.336767536,0.037395698,,
0.336356193,0.037411438,,
0.335259279,0.037427178,,
0.336493307,0.037442918,,
0.33594485,0.037458658,,
0.335122165,0.037474398,,
0.33429948,0.037490138,,
0.335122165,0.037505878,,
0.333202566,0.037521618,,
0.333476794,0.037537358,,
0.332654109,0.037553098,,
0.331557195,0.037568838,,
0.333751023,0.037584578,,
0.331145853,0.037600318,,
0.330597396,0.037616058,,
0.330186053,0.037631798,,
0.330323167,0.037647538,,
0.329226253,0.037663278,,
0.329500482,0.037679018,,
0.328952025,0.037694758,,
0.327032426,0.037710498,,
0.327580883,0.037726238,,
0.327580883,0.037741978,,
0.325387055,0.037757718,,
0.325935512,0.037773458,,
0.327032426,0.037789198,,
0.326758197,0.037804938,,
0.324838598,0.037820678,,
0.323878798,0.037836418,,
0.322781885,0.037852158,,
0.322096313,0.037867898,,
0.32456437,0.037883638,,
0.324015913,0.037899378,,
0.322370542,0.037915118,,
0.321684971,0.037930858,,
0.320862285,0.037946598,,
0.320862285,0.037962338,,
0.3190798,0.037978078,,
0.3200396,0.037993818,,
0.3190798,0.038009558,,
0.319216915,0.038025298,,
0.317297315,0.038041038,,
0.319491143,0.038056778,,
0.318257115,0.038072518,,
0.317023087,0.038088258,,
0.317160201,0.038103998,,
0.316063287,0.038119738,,
0.314692145,0.038135478,,
0.315789059,0.038151218,,
0.315377716,0.038166958,,
0.314829259,0.038182698,,
0.313183889,0.038198438,,
0.313321003,0.038214178,,
0.312498318,0.038229918,,
0.311949861,0.038245658,,
0.312498318,0.038261398,,
0.310990061,0.038277138,,
0.311401404,0.038292878,,
0.310715833,0.038308618,,
0.30934469,0.038324358,,
0.309618919,0.038340098,,
0.308659119,0.038355838,,
0.308522005,0.038371578,,
0.307425091,0.038387318,,
0.307425091,0.038403058,,
0.306328177,0.038418798,,
0.306876634,0.038434538,,
0.305505492,0.038450278,,
0.304271464,0.038466018,,
0.305916835,0.038481758,,
0.304545692,0.038497498,,
0.30413435,0.038513238,,
0.303860121,0.038528978,,
0.302900322,0.038544718,,
0.302900322,0.038560458,,
0.301940522,0.038576198,,
0.301254951,0.038591938,,
0.299746694,0.038607678,,
0.300295151,0.038623418,,
0.300020923,0.038639158,,
0.300706494,0.038654898,,
0.299472466,0.038670638,,
0.29960958,0.038686378,,
0.297964209,0.038702118,,
0.296867296,0.038717858,,
0.298786895,0.038733598,,
0.296730181,0.038749338,,
0.297552867,0.038765078,,
0.29604461,0.038780818,,
0.296730181,0.038796558,,
0.295496153,0.038812298,,
0.295496153,0.038828038,,
0.294536354,0.038843778,,
0.293028097,0.038859518,,
0.293987897,0.038875258,,
0.291794069,0.038890998,,
0.292753869,0.038906738,,
0.291794069,0.038922478,,
0.290148698,0.038938218,,
0.290971384,0.038953958,,
0.290422927,0.038969698,,
0.289600241,0.038985438,,
0.289326013,0.039001178,,
0.290011584,0.039016918,,
0.2872693,0.039032658,,
0.288229099,0.039048398,,
0.287817756,0.039064138,,
0.287406414,0.039079878,,
0.286720843,0.039095618,,
0.286172386,0.039111358,,
0.286035272,0.039127098,,
0.284938358,0.039142838,,
0.284801243,0.039158578,,
0.283292987,0.039174318,,
0.283430101,0.039190058,,
0.283430101,0.039205798,,
0.282333187,0.039221538,,
0.282470302,0.039237278,,
0.281647616,0.039253018,,
0.28013936,0.039268758,,
0.280962045,0.039284498,,
0.279453789,0.039300238,,
0.280550702,0.039315978,,
0.279042446,0.039331718,,
0.278768217,0.039347458,,
0.277808418,0.039363198,,
0.278356875,0.039378938,,
0.277945532,0.039394678,,
0.277397075,0.039410418,,
0.277671304,0.039426158,,
0.276300161,0.039441898,,
0.276025933,0.039457638,,
0.274791905,0.039473378,,
0.274654791,0.039489118,,
0.273146534,0.039504858,,
0.273283648,0.039520598,,
0.272735191,0.039536338,,
0.273420763,0.039552078,,
0.271364049,0.039567818,,
0.272598077,0.039583558,,
0.271226935,0.039599298,,
0.270952706,0.039615038,,
0.270678478,0.039630778,,
0.269992907,0.039646518,,
0.268621765,0.039662258,,
0.26848465,0.039677998,,
0.26848465,0.039693738,,
0.267799079,0.039709478,,
0.268073308,0.039725218,,
0.266976394,0.039740958,,
0.266290823,0.039756698,,
0.265742366,0.039772438,,
0.266153708,0.039788178,,
0.265742366,0.039803918,,
0.263685652,0.039819658,,
0.264645452,0.039835398,,
0.263548538,0.039851138,,
0.262588739,0.039866878,,
0.261903167,0.039882618,,
0.26231451,0.039898358,,
0.260532025,0.039914098,,
0.262040282,0.039929838,,
0.260943368,0.039945578,,
0.261903167,0.039961318,,
0.25970934,0.039977058,,
0.259983568,0.039992798,,
0.258201083,0.040008538,,
0.258475312,0.040024278,,
0.259160883,0.040040018,,
0.258475312,0.040055758,,
0.257241284,0.040071498,,
0.256967055,0.040087238,,
0.256692827,0.040102978,,
0.255321684,0.040118718,,
0.255870141,0.040134458,,
0.255321684,0.040150198,,
0.25518457,0.040165938,,
0.254773228,0.040181678,,
0.254361885,0.040197418,,
0.254224771,0.040213158,,
0.252716514,0.040228898,,
0.253539199,0.040244638,,
0.252168057,0.040260378,,
0.251893829,0.040276118,,
0.250934029,0.040291858,,
0.249837115,0.040307598,,
0.249151544,0.040323338,,
0.248191745,0.040339078,,
0.248740201,0.040354818,,
0.249151544,0.040370558,,
0.247506173,0.040386298,,
0.248328859,0.040402038,,
0.246820602,0.040417778,,
0.247094831,0.040433518,,
0.246683488,0.040449258,,
0.246957717,0.040464998,,
0.245586574,0.040480738,,
0.245312346,0.040496478,,
0.246272145,0.040512218,,
0.243941204,0.040527958,,
0.244215432,0.040543698,,
0.243255632,0.040559438,,
0.242707175,0.040575178,,
0.24188449,0.040590918,,
0.242021604,0.040606658,,
0.242158719,0.040622398,,
0.241198919,0.040638138,,
0.241198919,0.040653878,,
0.239553548,0.040669618,,
0.240650462,0.040685358,,
0.239964891,0.040701098,,
0.238867977,0.040716838,,
0.239964891,0.040732578,,
0.23927932,0.040748318,,
0.239416434,0.040764058,,
0.23831952,0.040779798,,
0.238867977,0.040795538,,
0.236948378,0.040811278,,
0.235440121,0.040827018,,
0.234891664,0.040842758,,
0.235165893,0.040858498,,
0.235440121,0.040874238,,
0.234617436,0.040889978,,
0.234343208,0.040905718,,
0.233657636,0.040921458,,
0.232972065,0.040937198,,
0.233931865,0.040952938,,
0.23214938,0.040968678,,
0.232423608,0.040984418,,
0.231052466,0.041000158,,
0.231738037,0.041015898,,
0.233383408,0.041031638,,
0.231052466,0.041047378,,
0.230229781,0.041063118,,
0.228995753,0.041078858,,
0.229818438,0.041094598,,
0.229681324,0.041110338,,
0.228858638,0.041126078,,
0.229132867,0.041141818,,
0.226939039,0.041157558,,
0.228035953,0.041173298,,
0.225842125,0.041189038,,
0.226527697,0.041204778,,
0.225705011,0.041220518,,
0.224882326,0.041236258,,
0.22501944,0.041251998,,
0.224608097,0.041267738,,
0.226253468,0.041283478,,
0.22501944,0.041299218,,
0.222140041,0.041314958,,
0.223511184,0.041330698,,
0.224333869,0.041346438,,
0.222277155,0.041362178,,
0.22145447,0.041377918,,
0.221865813,0.041393658,,
0.221317356,0.041409398,,
0.220357556,0.041425138,,
0.220083328,0.041440878,,
0.219671985,0.041456618,,
0.2188493,0.041472358,,
0.219397757,0.041488098,,
0.220083328,0.041503838,,
0.218163729,0.041519578,,
0.217752386,0.041535318,,
0.219534871,0.041551058,,
0.220083328,0.041566798,,
0.216518358,0.041582538,,
0.216655472,0.041598278,,
0.216518358,0.041614018,,
0.216107015,0.041629758,,
0.215832787,0.041645498,,
0.214187416,0.041661238,,
0.215421444,0.041676978,,
0.21432453,0.041692718,,
0.214050302,0.041708458,,
0.214598759,0.041724198,,
0.213227616,0.041739938,,
0.21171936,0.041755678,,
0.212404931,0.041771418,,
0.212542045,0.041787158,,
0.212816274,0.041802898,,
0.21075956,0.041818638,,
0.210211103,0.041834378,,
0.209936875,0.041850118,,
0.209388418,0.041865858,,
0.208702847,0.041881598,,
0.208977075,0.041897338,,
0.20815439,0.041913078,,
0.208839961,0.041928818,,
0.207468819,0.041944558,,
0.207331705,0.041960298,,
0.207057476,0.041976038,,
0.207605933,0.041991778,,
0.205137877,0.042007518,,
0.205412105,0.042023258,,
0.20554922,0.042038998,,
0.204726534,0.042054738,,
0.204178077,0.042070478,,
0.20362962,0.042086218,,
0.202532707,0.042101958,,
0.202669821,0.042117698,,
0.20198425,0.042133438,,
0.201572907,0.042149178,,
0.202395592,0.042164918,,
0.202121364,0.042180658,,
0.20198425,0.042196398,,
0.200887336,0.042212138,,
0.198145051,0.042227878,,
0.199241965,0.042243618,,
0.19841928,0.042259358,,
0.197596594,0.042275098,,
0.198830623,0.042290838,,
0.197185252,0.042306578,,
0.197048138,0.042322318,,
0.196911023,0.042338058,,
0.196088338,0.042353798,,
0.195676995,0.042369538,,
0.194991424,0.042385278,,
0.196225452,0.042401018,,
0.193483168,0.042416758,,
0.194991424,0.042432498,,
0.193757396,0.042448238,,
0.19389451,0.042463978,,
0.193620282,0.042479718,,
0.192523368,0.042495458,,
0.191974911,0.042511198,,
0.191837797,0.042526938,,
0.192660482,0.042542678,,
0.190603769,0.042558418,,
0.191974911,0.042574158,,
0.190055312,0.042589898,,
0.189369741,0.042605638,,
0.190877997,0.042621378,,
0.187587256,0.042637118,,
0.18868417,0.042652858,,
0.188821284,0.042668598,,
0.188272827,0.042684338,,
0.186901685,0.042700078,,
0.187450142,0.042715818,,
0.186490342,0.042731558,,
0.185530542,0.042747298,,
0.185256314,0.042763038,,
0.183610943,0.042778778,,
0.184707857,0.042794518,,
0.184570743,0.042810258,,
0.183885172,0.042825998,,
0.183473829,0.042841738,,
0.182925372,0.042857478,,
0.182102687,0.042873218,,
0.181280001,0.042888958,,
0.181691344,0.042904698,,
0.181417116,0.042920438,,
0.18059443,0.042936178,,
0.181280001,0.042951918,,
0.178949059,0.042967658,,
0.17798926,0.042983398,,
0.178811945,0.042999138,,
0.177852146,0.043014878,,
0.17798926,0.043030618,,
0.176755232,0.043046358,,
0.177166574,0.043062098,,
0.176618118,0.043077838,,
0.176343889,0.043093578,,
0.174972747,0.043109318,,
0.174698518,0.043125058,,
0.174287176,0.043140798,,
0.174698518,0.043156538,,
0.174561404,0.043172278,,
0.17346449,0.043188018,,
0.172641805,0.043203758,,
0.172778919,0.043219498,,
0.172230462,0.043235238,,
0.172230462,0.043250978,,
0.170585092,0.043266718,,
0.169076835,0.043282458,,
0.16989952,0.043298198,,
0.17085932,0.043313938,,
0.168939721,0.043329678,,
0.168391264,0.043345418,,
0.167705693,0.043361158,,
0.168391264,0.043376898,,
0.16633455,0.043392638,,
0.165786094,0.043408378,,
0.165786094,0.043424118,,
0.165511865,0.043439858,,
0.163866494,0.043455598,,
0.163592266,0.043471338,,
0.164552066,0.043487078,,
0.16372938,0.043502818,,
0.162906695,0.043518558,,
0.163180923,0.043534298,,
0.162495352,0.043550038,,
0.162769581,0.043565778,,
0.161809781,0.043581518,,
0.160849981,0.043597258,,
0.159890182,0.043612998,,
0.159890182,0.043628738,,
0.159753068,0.043644478,,
0.157833468,0.043660218,,
0.158656154,0.043675958,,
0.157970583,0.043691698,,
0.158107697,0.043707438,,
0.157147897,0.043723178,,
0.157147897,0.043738918,,
0.156050983,0.043754658,,
0.154131384,0.043770398,,
0.154542727,0.043786138,,
0.154131384,0.043801878,,
0.154679841,0.043817618,,
0.153857156,0.043833358,,
0.153857156,0.043849098,,
0.152348899,0.043864838,,
0.152211785,0.043880578,,
0.152348899,0.043896318,,
0.1504293,0.043912058,,
0.1504293,0.043927798,,
0.151114871,0.043943538,,
0.148509701,0.043959278,,
0.148921044,0.043975018,,
0.148509701,0.043990758,,
0.147687015,0.044006498,,
0.147275673,0.044022238,,
0.147412787,0.044037978,,
0.145630302,0.044053718,,
0.145356074,0.044069458,,
0.145218959,0.044085198,,
0.143847817,0.044100938,,
0.144944731,0.044116678,,
0.143573589,0.044132418,,
0.143847817,0.044148158,,
0.14329936,0.044163898,,
0.142339561,0.044179638,,
0.141516875,0.044195378,,
0.142750903,0.044211118,,
0.141791104,0.044226858,,
0.141516875,0.044242598,,
0.14069419,0.044258338,,
0.140419961,0.044274078,,
0.139323048,0.044289818,,
0.138363248,0.044305558,,
0.137540563,0.044321298,,
0.137951905,0.044337038,,
0.136717877,0.044352778,,
0.134661164,0.044368518,,
0.135483849,0.044384258,,
0.135483849,0.044399998,,
0.135072506,0.044415738,,
0.134661164,0.044431478,,
0.133838478,0.044447218,,
0.133701364,0.044462958,,
0.133152907,0.044478698,,
0.13356425,0.044494438,,
0.13260445,0.044510178,,
0.132467336,0.044525918,,
0.130684851,0.044541658,,
0.130547737,0.044557398,,
0.129176595,0.044573138,,
0.130136394,0.044588878,,
0.12903948,0.044604618,,
0.127942567,0.044620358,,
0.128353909,0.044636098,,
0.127942567,0.044651838,,
0.126708539,0.044667578,,
0.126982767,0.044683318,,
0.126297196,0.044699058,,
0.125063168,0.044714798,,
0.124377597,0.044730538,,
0.124651825,0.044746278,,
0.123966254,0.044762018,,
0.122595112,0.044777758,,
0.122320883,0.044793498,,
0.121223969,0.044809238,,
0.121223969,0.044824978,,
0.120949741,0.044840718,,
0.121086855,0.044856458,,
0.120538398,0.044872198,,
0.11930437,0.044887938,,
0.118755913,0.044903678,,
0.118893028,0.044919418,,
0.118893028,0.044935158,,
0.117110543,0.044950898,,
0.117110543,0.044966638,,
0.115328058,0.044982378,,
0.114916715,0.044998118,,
0.114916715,0.045013858,,
0.113956915,0.045029598,,
0.113545573,0.045045338,,
0.113819801,0.045061078,,
0.112585773,0.045076818,,
0.112037316,0.045092558,,
0.112585773,0.045108298,,
0.110940402,0.045124038,,
0.10956926,0.045139778,,
0.110254831,0.045155518,,
0.109843489,0.045171258,,
0.10860946,0.045186998,,
0.109020803,0.045202738,,
0.10860946,0.045218478,,
0.108198118,0.045234218,,
0.105592947,0.045249958,,
0.10600429,0.045265698,,
0.105318719,0.045281438,,
0.105044491,0.045297178,,
0.102713549,0.045312918,,
0.103947577,0.045328658,,
0.103536234,0.045344398,,
0.102027978,0.045360138,,
0.101616635,0.045375878,,
0.101205292,0.045391618,,
0.099971264,0.045407358,,
0.100245493,0.045423098,,
0.099971264,0.045438838,,
0.099011465,0.045454578,,
0.098737236,0.045470318,,
0.099011465,0.045486058,,
0.098463008,0.045501798,,
0.096817637,0.045517538,,
0.095720723,0.045533278,,
0.094760923,0.045549018,,
0.094623809,0.045564758,,
0.094760923,0.045580498,,
0.092292867,0.045596238,,
0.092429982,0.045611978,,
0.093252667,0.045627718,,
0.092018639,0.045643458,,
0.091058839,0.045659198,,
0.090510382,0.045674938,,
0.089687697,0.045690678,,
0.089824811,0.045706418,,
0.088453669,0.045722158,,
0.088042326,0.045737898,,
0.087356755,0.045753638,,
0.086396956,0.045769378,,
0.085162928,0.045785118,,
0.086671184,0.045800858,,
0.086396956,0.045816598,,
0.084477356,0.045832338,,
0.084203128,0.045848078,,
